name,length,pt1x,pt1y,pt1z,pt2x,pt2y,pt2z
transom_curves3_006_line_001,2203.822822508281,21607.21427935365,46738.94706642781,11268.28310071799,22176.14633536159,44739.285290931824,11999.380995855967
transom_curves3_006_line_002,2206.1216995691507,22851.0141621203,46738.96151463815,10649.984584214708,23411.826545654567,44739.30617798757,11394.189501149127
transom_curves3_006_line_003,2207.175116346757,24122.410832242575,46738.97725148374,10090.77979116146,24673.547773207945,44739.32588624477,10845.275970092525
transom_curves3_006_line_004,2120.242905267577,25458.250469590486,46738.994112000706,9832.126965512283,25948.697163708308,44739.34400243516,10338.37933032739
transom_curves3_006_line_005,2091.3730675682013,26660.600557148267,46739.01193378073,10513.920355173994,27251.46196629639,44739.36011231167,10675.526963407076
transom_curves3_006_line_006,2086.1436839378043,27816.0611053656,46739.03058245294,11284.487885427408,28387.186291438342,44739.373843606925,11449.36486579362
transom_curves3_006_line_007,2075.1013398261553,28893.29715475369,46739.04993442931,12159.382974633034,29403.0847751912,44739.3848694156,12377.332006199262
transom_curves3_006_line_008,2079.5097965611603,29919.30821935692,46739.06986372974,13095.745830120346,30469.59270157854,44739.39286630925,13246.874545483475
transom_curves3_006_line_009,2089.266091738836,30950.989526732363,46739.09024366447,14025.730313182672,31552.07275158547,44739.397510767805,14096.162783607426
transom_curves3_006_line_010,2083.825337707725,32108.554314851666,46739.110946778674,14787.511928208405,32691.149415367698,44739.3985480255,14851.24033004192
transom_curves3_006_line_011,2157.761771722693,33415.81721868698,46739.13184745471,15236.361612697716,34051.76027157985,44739.397075949506,14733.795059275995
transom_curves3_006_line_012,2200.5901393103395,34796.580968787246,46739.15282563217,15149.571008379213,35399.47195559752,44739.39366207638,14456.690999266899
transom_curves3_006_line_013,2213.964298288296,36155.09557896268,46739.173762665436,14861.991626905048,36729.766857628674,44739.3884387216,14105.519886712173
transom_curves3_006_line_014,2227.2342964637287,37485.485446537845,46739.1945360013,14463.15254375693,38026.225764437506,44739.381537968664,13645.276946345086
transom_curves3_006_line_015,2230.7663555334875,38800.39014065887,46739.21502316035,14015.380724182078,39319.05697996268,44739.37308961855,13173.991703791067
transom_curves3_006_line_016,2247.285912803484,40123.32582208052,46739.23510134811,13592.564512363539,40605.87997757264,44739.36322226856,12688.15977544034
transom_curves3_006_line_017,2266.0592273884376,41383.10482641063,46739.25464792307,13023.263860085208,41826.02508446466,44739.35206517233,12054.122112689842
transom_curves3_006_line_018,2273.885672726416,42390.88404814638,46739.2735355665,12073.143517530727,42735.66040591283,44739.339748951556,11047.497299328867
transom_curves3_006_line_019,2303.5083644453784,43137.36166386374,46739.29163137199,10906.095036630926,43240.17919880837,44739.32640707594,9767.798747792129
transom_curves3_006_line_020,2327.7902003756044,43783.14833388095,46739.30879996305,9676.492201959587,43741.186992243696,44739.312201985056,8486.172887301062
transom_curves3_006_line_021,2376.189490253485,44453.688832631,46739.32490546046,8460.00193113802,44223.96621234255,44739.297303081155,7197.704976756914
transom_curves3_006_line_022,2461.1679889717752,45115.33298756479,46739.33981204721,7238.652403218814,44638.55794549155,44739.28187980823,5885.950774298615
transom_curves3_006_line_023,2587.284123753385,45758.62587335915,46739.35338376677,6007.705101869295,44991.62550534,44739.26610151278,4556.705296269495
transom_curves3_006_line_024,2985.058276918128,46380.768585485064,46739.3654849744,4765.766362967783,44786.20415378307,44739.25013254822,3227.105982397261
transom_curves3_006_line_025,3907.5664697066118,46998.381390941635,46739.37598023419,3521.5687509222057,43931.752228167206,44739.23410173362,2156.1773202090103
transom_curves3_006_line_026,5343.11521563331,47636.06317527227,46739.384734130246,2287.822395283326,42751.42234899892,44739.21810329486,1458.0648073527
transom_curves3_006_line_027,6901.213833877019,48059.396925656016,46739.39161184976,1000.0000237487228,41454.399211315016,44739.202227204965,1000.0000237487224
transom_curves4_001_line_001,2447.168435690188,22967.55772210096,42739.41150843287,12616.715160137703,24345.420206364117,40739.401668310245,12916.863401030734
transom_curves4_001_line_002,2522.118632100844,24196.480492463772,42739.404170317845,11970.413613234427,25684.033815164916,40739.40166831018,12355.455816731785
transom_curves4_001_line_003,2593.0913146966304,25434.95010391463,42739.39967479624,11345.78467239321,27023.099139426624,40739.40166831008,11795.132178682958
transom_curves4_001_line_004,2618.597067595062,26781.838241287904,42739.39827983184,11029.413797764344,28412.726941513356,40739.401668310195,11473.560399458347
transom_curves4_001_line_005,2669.098207721921,28124.49960642371,42739.40104977953,11320.136095201578,29627.392670403922,40739.401668310165,12250.4049567823
transom_curves4_001_line_006,2710.968430018777,29276.177771827835,42739.40823999279,12084.261605934413,30748.513835266214,40739.4016683102,13171.252892966522
transom_curves4_001_line_007,2764.443861982484,30294.995805154333,42739.4190910145,13027.438332963024,32075.573436112918,40739.40166831021,13714.186813166541
transom_curves4_001_line_008,2982.1381971805085,31321.304342869946,42739.432845798954,13961.607161290947,33522.288030779266,40739.401668310216,13740.939262145837
transom_curves4_001_line_009,3128.6349623436226,32608.254407070468,42739.44874913374,14025.423933584467,34915.88662767945,40739.401668310275,13344.981477166833
transom_curves4_001_line_010,3397.372595771225,33568.752155696784,42739.46622389262,13039.899127232242,36313.71877293517,40739.40166831016,12955.990854416666
transom_curves4_001_line_011,3993.585925500868,34179.95192340622,42739.48495807244,11793.78425098774,37597.078290447265,40739.40166831018,12314.977852296548
transom_curves4_001_line_012,4214.83896127831,34832.16006336206,42739.50466527883,10567.935953447492,38491.892137599265,40739.40166831022,11176.88309058362
transom_curves4_001_line_013,4225.078618539303,35487.53083793176,42739.5250586121,9343.734021469878,39168.25964055235,40739.40166831026,9894.216753228686
transom_curves4_001_line_014,4200.102221508267,36142.35213933364,42739.54585123538,8119.240407274944,39805.519652383315,40739.40166831021,8589.863069252398
transom_curves4_001_line_015,4156.502550802506,36839.52103355826,42739.566756353954,6918.358039223292,40463.52579087186,40739.40166831024,7295.773717709483
transom_curves4_001_line_016,4119.875716434886,37560.606072399154,42739.58748723955,5731.910901992068,41151.055580866596,40739.40166831019,6017.051105698327
transom_curves4_001_line_017,4101.531692052472,38300.3779062258,42739.6077569909,4556.785842237585,41875.40952233511,40739.401668310704,4758.9906085917655
transom_curves4_001_line_018,4090.8414854865055,39040.1600131232,42739.627278456835,3381.667279027262,42606.523628969844,40739.401668310195,3504.67999160675
transom_curves4_001_line_019,4040.1618587497037,39824.135134264165,42739.64576457396,2236.3012799980943,43334.374912329615,40739.40166831021,2248.470944944255
transom_curves4_001_line_020,4233.17083031643,40342.11960217277,42739.66292933424,1000.0000237487213,44072.895683136114,40739.40166831016,1000.0000237487205
transom_curves4_002_line_001,2251.6074250029683,24345.420206364117,40739.401668310245,12916.863401030734,25292.296102355016,38739.40134048449,13332.98925052436
transom_curves4_002_line_002,2261.3652495342117,25616.82789599715,40739.40166831017,12382.895523027222,26584.80875641815,38739.40134048457,12803.353052817118
transom_curves4_002_line_003,2290.593096411784,26890.56920878089,40739.40166831018,11854.411898494454,27901.119510722423,38739.4013404846,12329.389276137601
transom_curves4_002_line_004,2277.16233610039,28197.977596016593,40739.4016683105,11445.609950726262,29210.523229295333,38739.40134048455,11845.882775407654
transom_curves4_002_line_005,2255.4138891306707,29395.164659155613,40739.40166831027,12076.156923055274,30341.399543795837,38739.401340484554,12513.79837798211
transom_curves4_002_line_006,2263.815448302255,30469.361567100404,40739.4016683104,12939.407840761181,31500.932773935212,38739.4013404845,13185.821959467126
transom_curves4_002_line_007,2444.5466843143704,31649.845112388626,40739.401668310136,13623.475246930791,32873.351062459726,38739.40134048471,12931.492320384788
transom_curves4_002_line_008,2540.128768083625,33015.79989634521,40739.401668310216,13776.699684684248,34268.88078098066,38739.401340484605,12837.529229599166
transom_curves4_002_line_009,2572.094106659757,34367.05609301062,40739.40166831019,13534.777894291192,35626.32147876341,38739.40134048457,12519.929397984406
transom_curves4_002_line_010,2606.0803046099086,35679.38602743758,40739.40166831013,13112.307153087933,36924.24255328106,38739.40134048459,11997.86313348071
transom_curves4_002_line_011,2652.6687901931687,37000.006871907186,40739.401668310216,12722.252315069136,38225.09328978707,38739.40134048465,11482.972819600605
transom_curves4_002_line_012,2635.5499572279628,38035.20092184191,40739.40166831023,11831.674506140196,39539.819876901645,38739.401340484554,11005.693836985974
transom_curves4_002_line_013,2844.4647302195267,38789.62623030086,40739.40166831015,10678.554123555068,40792.54515460783,38739.40134048462,10396.962090973146
transom_curves4_002_line_014,3137.758311388001,39383.49947694374,40739.40166831055,9433.92458758355,41801.25145117235,38739.40134048457,9432.78419550178
transom_curves4_002_line_015,3240.9365980878138,40001.07565966599,40739.401668310245,8200.68133536181,42550.715674834784,38739.40134048454,8255.494787836169
transom_curves4_002_line_016,3254.68691596737,40635.40824878124,40739.40166831029,6976.0930517538345,43202.75043505337,38739.40134048458,7017.802861795342
transom_curves4_002_line_017,3266.7991243221045,41288.916202417975,40739.4016683102,5761.5001936771305,43871.785455713434,38739.40134048453,5789.097797736898
transom_curves4_002_line_018,3250.1297329853687,41985.467613510256,40739.40166831053,4571.071960992097,44547.359810336544,38739.40134048459,4563.976767389545
transom_curves4_002_line_019,3262.5461121585686,42679.2911044971,40739.40166831018,3379.048895247182,45256.84676591556,38739.40134048464,3358.7354773080006
transom_curves4_002_line_020,3302.1188192003,43370.79064095935,40739.401668310325,2185.673926068058,45998.300721868036,38739.40134048459,2172.3262844426613
transom_curves4_002_line_021,3349.439033047028,44072.895683136114,40739.40166831016,1000.0000237487205,46759.66707735573,38739.401340484634,1000.000023748722
transom_curves4_003_line_001,2259.1280648476218,25292.296102355016,38739.40134048449,13332.98925052436,26255.572471078518,36739.40101265912,13752.223003387164
transom_curves4_003_line_002,2253.824322797453,26584.80875641815,38739.40134048457,12803.353052817118,27534.632197127896,36739.40101265904,13224.729604382896
transom_curves4_003_line_003,2246.2209164467886,27901.119510722423,38739.4013404846,12329.389276137601,28833.423471150236,36739.401012659095,12749.289763814799
transom_curves4_003_line_004,2399.058640417549,29210.523229295333,38739.40134048455,11845.882775407654,30199.605094465755,36739.40101265908,12727.471178717911
transom_curves4_003_line_005,2374.6439991657094,30341.399543795837,38739.401340484554,12513.79837798211,31570.791791690906,36739.40101265908,12870.908322239085
transom_curves4_003_line_006,2510.1258285674044,31500.932773935212,38739.4013404845,13185.821959467126,32944.10834710275,36739.401012659044,12718.944428468047
transom_curves4_003_line_007,2513.649964169578,32873.351062459726,38739.40134048471,12931.492320384788,34267.29090610186,36739.4010126591,12318.820676374604
transom_curves4_003_line_008,2586.21721410457,34268.88078098066,38739.401340484605,12837.529229599166,35560.62486552362,36739.40101266111,11827.620626167653
transom_curves4_003_line_009,2632.683760350561,35626.32147876341,38739.40134048457,12519.929397984406,36847.88670460751,36739.40101266042,11320.429139657912
transom_curves4_003_line_010,2620.628639634784,36924.24255328106,38739.40134048459,11997.86313348071,38135.68750291669,36739.40101265907,10814.607332914238
transom_curves4_003_line_011,2607.28022039313,38225.09328978707,38739.40134048465,11482.972819600605,39428.11106503925,36739.40101265886,10320.79509275445
transom_curves4_003_line_012,2603.4788449546527,39539.819876901645,38739.401340484554,11005.693836985974,40721.95052090069,36739.40101265908,9830.675571024625
transom_curves4_003_line_013,2575.079195929562,40792.54515460783,38739.40134048462,10396.962090973146,42009.74318507657,36739.40101265927,9324.833130152314
transom_curves4_003_line_014,2571.5669604153723,41801.25145117235,38739.40134048457,9432.78419550178,43308.96918909458,36739.40101265911,8849.909815079483
transom_curves4_003_line_015,2763.9225793512996,42550.715674834784,38739.40134048454,8255.494787836169,44452.58013300156,36739.401012659095,8106.5709948813455
transom_curves4_003_line_016,2792.2971580991366,43202.75043505337,38739.40134048458,7017.802861795342,45148.52454993968,36739.40101265915,6913.470691947785
transom_curves4_003_line_017,2833.591498345176,43871.785455713434,38739.40134048453,5789.097797736898,45878.439144153526,36739.40101265912,5738.299738107955
transom_curves4_003_line_018,2879.1320935110934,44547.359810336544,38739.40134048459,4563.976767389545,46618.439852917625,36739.40101265717,4569.245334378613
transom_curves4_003_line_019,2901.474122132298,45256.84676591556,38739.40134048464,3358.7354773080006,47358.47243299844,36739.4010126591,3400.212284797992
transom_curves4_003_line_020,2938.0771207266694,45998.300721868036,38739.40134048459,2172.3262844426613,48148.593035950515,36739.401012659095,2264.732020375273
transom_curves4_003_line_021,2752.274875284051,46759.66707735573,38739.401340484634,1000.000023748722,48650.43826335832,36739.40101265912,1000.0000237487226
transom_curves4_004_line_001,2269.429122658747,26255.572471078518,36739.40101265912,13752.223003387164,27322.184655345147,34739.400684833476,13864.6760150985
transom_curves4_004_line_002,2298.005380928595,27534.632197127896,36739.40101265904,13224.729604382896,28640.818201402686,34739.40068483343,13463.852885183458
transom_curves4_004_line_003,2330.2694305351215,28833.423471150236,36739.401012659095,12749.289763814799,29973.750726553102,34739.400684832675,13109.57861760584
transom_curves4_004_line_004,2291.013247325305,30199.605094465755,36739.40101265908,12727.471178717911,31315.33075679496,34739.400684833505,12789.894207623018
transom_curves4_004_line_005,2320.2075798745063,31570.791791690906,36739.40101265908,12870.908322239085,32612.34603518434,34739.400684833556,12324.532389143811
transom_curves4_004_line_006,2394.759090291156,32944.10834710275,36739.401012659044,12718.944428468047,33887.77653587831,34739.40068483358,11800.053717489196
transom_curves4_004_line_007,2418.0236798444125,34267.29090610186,36739.4010126591,12318.820676374604,35176.58431554839,34739.400684833556,11308.858944167327
transom_curves4_004_line_008,2411.902780515513,35560.62486552362,36739.40101266111,11827.620626167653,36471.38433773533,34739.400684833476,10833.743926005878
transom_curves4_004_line_009,2402.278383249768,36847.88670460751,36739.40101266042,11320.429139657912,37765.41369207435,34739.40068483348,10356.538924648288
transom_curves4_004_line_010,2396.0656902190035,38135.68750291669,36739.40101265907,10814.607332914238,39055.38790328807,34739.400684833505,9868.414617819151
transom_curves4_004_line_011,2390.5674300506353,39428.11106503925,36739.40101265886,10320.79509275445,40348.86534097951,34739.40068483347,9389.654453723508
transom_curves4_004_line_012,2386.85989056504,40721.95052090069,36739.40101265908,9830.675571024625,41641.05636274981,34739.400684833505,8907.451179359976
transom_curves4_004_line_013,2380.7128173961432,42009.74318507657,36739.40101265927,9324.833130152314,42931.34179364117,34739.40068483326,8420.1518535129
transom_curves4_004_line_014,2376.6137212281433,43308.96918909458,36739.40101265911,8849.909815079483,44229.861553607334,34739.40068483348,7955.343595278297
transom_curves4_004_line_015,2362.090689860297,44452.58013300156,36739.401012659095,8106.5709948813455,45491.95261564953,34739.40068483351,7400.047139561188
transom_curves4_004_line_016,2506.303372528711,45148.52454993968,36739.40101265915,6913.470691947785,46634.05232932565,34739.400684833454,6640.0433697605695
transom_curves4_004_line_017,2545.075137609577,45878.439144153526,36739.40101265912,5738.299738107955,47437.629325277216,34739.400684833505,5523.050757010882
transom_curves4_004_line_018,2581.3258933635148,46618.439852917625,36739.40101265717,4569.245334378613,48241.91478149169,34739.40068483289,4403.19951918536
transom_curves4_004_line_019,2634.7198977096696,47358.47243299844,36739.4010126591,3400.212284797992,49070.74106052054,34739.40068483727,3300.795106687817
transom_curves4_004_line_020,2669.431161608327,48148.593035950515,36739.401012659095,2264.732020375273,49915.78950692598,34739.40068483336,2211.0845764996943
transom_curves4_004_line_021,2770.5880772059363,48650.43826335832,36739.40101265912,1000.0000237487226,50567.768955297804,34739.400684833505,1000.000023748721
transom_curves4_005_line_001,2490.962990047889,27322.184655345147,34739.400684833476,13864.6760150985,28736.291493357217,32739.39621394883,13411.70737941028
transom_curves4_005_line_002,2494.500314727736,28640.818201402686,34739.40068483343,13463.852885183458,30059.58832045794,32739.393052490617,13006.03999761562
transom_curves4_005_line_003,2499.578742297376,29973.750726553102,34739.400684832675,13109.57861760584,31374.600389349936,32739.388629423654,12575.288537775126
transom_curves4_005_line_004,2520.2212150670957,31315.33075679496,34739.400684833505,12789.894207623018,32620.997340307887,32739.382736676736,11985.731318263694
transom_curves4_005_line_005,2591.882343196699,32612.34603518434,34739.400684833556,12324.532389143811,33252.0165265648,32739.37517172617,10805.133267664723
transom_curves4_005_line_006,2196.7106239090717,33887.77653587831,34739.40068483358,11800.053717489196,34564.76974002042,32739.365916794643,11194.183522335297
transom_curves4_005_line_007,2182.045876582101,35176.58431554839,34739.400684833556,11308.858944167327,35875.68795083079,32739.355161940097,10786.943030443947
transom_curves4_005_line_008,2190.402299701054,36471.38433773533,34739.400684833476,10833.743926005878,37154.440109508665,32739.343104166568,10258.359948822259
transom_curves4_005_line_009,2194.9711736935524,37765.41369207435,34739.40068483348,10356.538924648288,38446.35679281705,32739.329942843036,9761.61710295207
transom_curves4_005_line_010,2197.3970580295327,39055.38790328807,34739.400684833505,9868.414617819151,39739.613226236565,32739.315877623605,9268.372700915828
transom_curves4_005_line_011,2200.0819209717206,40348.86534097951,34739.40068483347,9389.654453723508,41035.82258742262,32739.30110815211,8782.981655664316
transom_curves4_005_line_012,2201.5153666501315,41641.05636274981,34739.400684833505,8907.451179359976,42333.741017825334,32739.285834105398,8302.142611672016
transom_curves4_005_line_013,2203.3590971182025,42931.34179364117,34739.40068483326,8420.1518535129,43628.81234487192,32739.270255154937,7813.683053578199
transom_curves4_005_line_014,2208.798330461858,44229.861553607334,34739.40068483348,7955.343595278297,44924.14607126264,32739.254570981328,7325.919575687889
transom_curves4_005_line_015,2200.2823318164383,45491.95261564953,34739.40068483351,7400.047139561188,46222.22270341489,32739.238981203085,6845.699687191303
transom_curves4_005_line_016,2204.36486938863,46634.05232932565,34739.400684833454,6640.0433697605695,47522.72904226266,32739.22368546811,6377.802738873461
transom_curves4_005_line_017,2273.2483855875166,47437.629325277216,34739.400684833505,5523.050757010882,48514.1111268385,32739.208881257022,5433.173605358864
transom_curves4_005_line_018,2284.4832279083444,48241.91478149169,34739.40068483289,4403.19951918536,49342.84990039352,32739.194763516407,4325.857713584526
transom_curves4_005_line_019,2313.761575771193,49070.74106052054,34739.40068483727,3300.795106687817,50233.24483888582,32739.1815263631,3266.140916832408
transom_curves4_005_line_020,2342.0996558404904,49915.78950692598,34739.40068483336,2211.0845764996943,51134.184551943574,32739.169362611694,2215.4400062254144
transom_curves4_005_line_021,2302.1366756756724,50567.768955297804,34739.400684833505,1000.000023748721,51707.44624899258,32739.15846456927,1000.0000237487244
transom_curves5_001_line_001,2078.0960073429646,38191.44985754026,32739.332616640957,9859.355025830126,38178.24210904882,30739.70514528091,9293.847689983117
transom_curves5_001_line_002,2012.2177998608845,39404.62103791774,32739.31959598207,9395.978827361449,39473.25883399693,30739.701847528944,9181.880282066008
transom_curves5_001_line_003,2014.0974664170983,40619.366965076304,32739.305909852028,8936.771200181667,40751.56354833571,30739.68023050545,8735.252441501349
transom_curves5_001_line_004,2023.6533438860185,41837.59567209522,32739.291723176237,8486.858601159985,42007.45174529009,30739.643436307593,8226.611604168313
transom_curves5_001_line_005,2033.2874224245963,43053.51709172485,32739.277200825883,8030.755462626732,43269.127654090524,30739.59461200336,7732.360805257568
transom_curves5_001_line_006,2043.422109730347,44268.66088077812,32739.262507770472,7572.576195779911,44534.12959933177,30739.536905039116,7246.696169105949
transom_curves5_001_line_007,2054.9319946763944,45484.16317846258,32739.247808917225,7115.348941856577,45800.042628680916,30739.473463073016,6763.399739019247
transom_curves5_001_line_008,2072.427628699726,46711.86753827524,32739.233269156313,6693.266500486929,47066.24927094373,30739.407433914443,6280.875311871064
transom_curves5_001_line_009,2083.5447363605535,47879.81324057858,32739.219053006178,6144.821683766274,48314.36104265428,30739.34196553512,5753.901600967721
transom_curves5_001_line_010,2131.296327957484,48709.108101977356,32739.205322771686,5152.359603431557,49428.9051240332,30739.280210713954,4995.465273497471
transom_curves5_001_line_011,2168.084929102112,49507.7916044473,32739.192239137283,4129.5368868109845,50332.553966942694,30739.22537470073,3986.3871527331494
transom_curves5_001_line_012,2194.5431806907764,50343.21047571874,32739.179962111848,3135.264152807436,51231.81316737278,30739.180718573876,2972.758601674156
transom_curves5_001_line_013,2227.234361892955,51189.206524858804,32739.168651061205,2150.0351695696313,52154.64839762921,30739.14950799817,1981.457826846203
transom_curves5_001_line_014,2427.898002283012,51707.44624899258,32739.15846456927,1000.0000237487244,53083.88908904251,30739.135010315516,1000.0000237487227
transom_curves6_001_line_001,3039.604434176029,38105.0746001297,30739.457323775812,1000.0000237487247,40393.935824837055,28739.379972698178,1000.0000237487224
transom_curves6_001_line_002,2812.371538307133,37992.71414228884,30739.503273503742,2336.3684171155815,39965.41897359051,28739.36283417724,2204.810289241038
transom_curves6_001_line_003,2738.666507694998,38066.474509793945,30739.55410288121,3702.3960197998294,39925.893245976185,28739.343153588292,3497.4268459383075
transom_curves6_001_line_004,2625.9014092619977,38077.751475819176,30739.60470319376,5071.582412206593,39753.652976317244,28739.322725855858,4779.034325681243
transom_curves6_001_line_005,2491.477698306959,38126.22617999922,30739.6499640874,6439.934870945264,39561.60162796151,28739.303343890486,6058.134080460498
transom_curves6_001_line_006,2415.3664783013355,38089.24908388306,30739.684774437497,7805.365695429882,39358.6684726995,28739.286801153088,7335.283161954827
transom_curves6_001_line_007,2455.704657196266,38066.46213281646,30739.704021367863,9155.593567619153,39387.0552583378,28739.274890593446,8621.924706854063
transom_curves6_001_line_008,2366.4251807703663,39311.119107271734,30739.70333383873,9234.315739389212,40487.17159245755,28739.26930456068,8770.492084560445
transom_curves6_001_line_009,2331.1905038692744,40606.98600308522,30739.683556105327,8794.39452826849,41659.29828302799,28739.27020608728,8223.925896456438
transom_curves6_001_line_010,2292.5299141957917,41875.21629420532,30739.647911003944,8278.377024381489,42863.318848363466,28739.276641177126,7751.251296684428
transom_curves6_001_line_011,2256.720076993605,43150.1241888259,30739.599645456063,7778.966757631038,44067.551795359286,28739.287629562048,7279.102844404175
transom_curves6_001_line_012,2223.4217730304895,44428.01162302957,30739.54200707678,7287.255271075445,45271.782363917046,28739.30219075596,6806.94704210878
transom_curves6_001_line_013,2192.359448896663,45707.16192807313,30739.47824337405,6798.818336436644,46476.79476871265,28739.319344291376,6336.790607619417
transom_curves6_001_line_014,2162.414395823185,46986.63025959256,30739.4116020916,6311.212068403198,47687.153198033644,28739.338109734297,5881.084578987705
transom_curves6_001_line_015,2131.8524970875583,48250.184501065945,30739.345331299442,5784.268241233725,48899.334253921115,28739.357506922566,5432.916038948355
transom_curves6_001_line_016,2105.769284490289,49387.49130760289,30739.282683168127,5034.341060707856,49933.75537997936,28739.376553990023,4665.240373619262
transom_curves6_001_line_017,2091.5048327577133,50304.26761432077,30739.22696083378,4018.2432317458006,50861.34869619962,28739.394263250517,3763.837423363976
transom_curves6_001_line_018,2087.2007399147647,51212.97246291854,30739.181528008456,2994.010927338492,51798.13017157594,28739.40964390612,2871.9052507572687
transom_curves6_001_line_019,2087.1229643133315,52144.37754357969,30739.1497541479,1991.2654615848767,52742.00315781634,28739.421705070694,1987.574512356245
transom_curves6_001_line_020,2051.5299738434096,53083.88908904251,30739.135010315516,1000.0000237487195,53542.09529983108,28739.429456496975,1000.0000194035158
transom_curves6_002_line_001,2220.0145797312566,40393.935824837055,28739.379972698178,1000.0000237487224,41357.424025010674,26739.34116748825,1000.0000237487222
transom_curves6_002_line_002,2166.046197016665,39961.16645140438,28739.36179089152,2276.54248386983,40791.83662505786,26739.33281364568,2236.2029202899153
transom_curves6_002_line_003,2103.8697950143805,39915.28913338503,28739.340887965445,3640.755600669829,40566.83016842951,26739.325489271952,3599.5148560605326
transom_curves6_002_line_004,2071.66130896839,39722.84836088645,28739.319374435145,4992.402891044884,40261.15123699513,26739.3195505514,4947.555403771471
transom_curves6_002_line_005,2038.813349649042,39511.62527822169,28739.29935922448,6341.196784408721,39903.211078139495,26739.31534664135,6282.168101365925
transom_curves6_002_line_006,2010.376874392036,39338.143369582016,28739.282951465815,7693.8871527070305,39525.16979951662,26739.31321208458,7611.68415303205
transom_curves6_002_line_007,2009.0749967705915,39662.28477447498,28739.272260924918,8927.332438182262,39472.510965593436,26739.31347109998,8904.243845472554
transom_curves6_002_line_008,2008.2922461156977,40942.27851664802,28739.26893513177,8556.299268558383,40765.29762726313,26739.316298574726,8510.41940228253
transom_curves6_002_line_009,2006.9492984271806,42194.23798898142,28739.272441230987,8013.398664955083,42034.208906421954,26739.321407647225,7964.0829224404515
transom_curves6_002_line_010,2005.9179600140615,43465.45630398679,28739.281627497683,7515.231307062832,43321.18140770352,26739.328343133588,7459.747282599093
transom_curves6_002_line_011,2005.1680113072161,44736.508599005414,28739.29534078511,7016.640636397498,44607.04358585643,26739.33664923378,6952.587564430817
transom_curves6_002_line_012,2004.6988750902563,46008.09641438534,28739.312428002504,6519.4178404203885,45892.56373898142,26739.34587021318,6444.560987517854
transom_curves6_002_line_013,2004.4035647242545,47280.579376830996,28739.331736009655,6024.4987484317735,47178.869504666065,26739.35555031498,5938.568492772492
transom_curves6_002_line_014,2005.1641748160966,48570.367439116584,28739.352111872508,5577.205303631284,48477.854687500985,26739.365234102876,5466.854737236239
transom_curves6_002_line_015,2004.1069820960035,49722.52254733323,28739.372402084828,4860.131975392906,49654.893052291816,26739.374469494873,4751.139697123752
transom_curves6_002_line_016,2000.6107361364245,50705.19913764477,28739.391446644386,3912.472496491814,50715.17107135955,26739.382832141797,3864.4160713464753
transom_curves6_002_line_017,2001.1618300614032,51694.04527319696,28739.408080737026,2971.010841861209,51760.85887917138,26739.389914008465,2960.4304398308273
transom_curves6_002_line_018,2004.0167394193875,52688.9402607022,28739.421138941045,2036.0329986199872,52812.37870976875,26739.395307163966,2063.2857670951703
transom_curves6_002_line_019,2001.5487261496266,53542.09529983108,28739.429456496975,1000.0000194035158,53620.030436597335,26739.398602332865,1000.0000237487221
transom_curves6_003_line_001,2012.9704160802073,41357.424025010674,26739.34116748825,1000.0000237487222,41586.091591351644,24739.40090835104,1000.0000237487217
transom_curves6_003_line_002,2018.5479755313293,40791.83662505786,26739.33281364568,2236.2029202899153,41045.25161952494,24739.40090835098,2339.1064881833154
transom_curves6_003_line_003,2005.6727655050377,40566.83016842951,26739.325489271952,3599.5148560605326,40647.4516367542,24739.400908350974,3728.0648142940668
transom_curves6_003_line_004,2006.9773080678976,40261.15123699513,26739.3195505514,4947.555403771471,40181.919602580696,24739.400908356245,5095.89854587034
transom_curves6_003_line_005,2026.2628511039238,39903.211078139495,26739.31534664135,6282.168101365925,39608.6740406029,24739.400908351072,6421.205200016072
transom_curves6_003_line_006,2075.6554431227078,39525.16979951662,26739.31321208458,7611.68415303205,38980.75516945788,24739.40090835089,7722.630115182708
transom_curves6_003_line_007,2232.950604852558,39472.510965593436,26739.31347109998,8904.243845472554,38485.31414789546,24739.400908349748,9013.150173076536
transom_curves6_003_line_008,2227.7599500557526,40765.29762726313,26739.316298574726,8510.41940228253,39807.57827140216,24739.400908351006,8724.957190161438
transom_curves6_003_line_009,2199.555374747408,42034.208906421954,26739.321407647225,7964.0829224404515,41142.88123989961,24739.400908351065,8173.598635376349
transom_curves6_003_line_010,2174.04106236421,43321.18140770352,26739.328343133588,7459.747282599093,42490.91849808309,24739.40090835099,7653.1595297765225
transom_curves6_003_line_011,2149.547222158991,44607.04358585643,26739.33664923378,6952.587564430817,43841.737874056766,24739.400908350988,7139.984096196586
transom_curves6_003_line_012,2127.2256782140084,45892.56373898142,26739.34587021318,6444.560987517854,45188.29831736679,24739.40090835109,6615.790224196224
transom_curves6_003_line_013,2106.6173404714923,47178.869504666065,26739.35555031498,5938.568492772492,46535.204526629284,24739.400908351017,6092.56019810395
transom_curves6_003_line_014,2089.7085445806542,48477.854687500985,26739.365234102876,5466.854737236239,47880.303440182935,24739.40090835096,5566.639524863019
transom_curves6_003_line_015,2072.930742000754,49654.893052291816,26739.374469494873,4751.139697123752,49113.80872633687,24739.400908338703,4817.286261766128
